Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	sound.id	marker	old.selec
1443.3333636685	1444.94368112882	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	50.0255632149844	484	Spectrogram 1	1	205.1	4358.7	JG13_Lp024.WAV_1	end_marker	17
1445.94368112882	1447.66826162768	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	52.6358806753019	485	Spectrogram 1	1	0	4461.3	JG13_Lp024.WAV_2	end_marker	18
1448.66826162768	1450.5131822626	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	55.3604611741681	486	Spectrogram 1	1	205.1	4769	JG13_Lp024.WAV_3	end_marker	19
1451.5131822626	1453.29594870251	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	58.2053818090887	487	Spectrogram 1	1	205.1	4769	JG13_Lp024.WAV_4	end_marker	20
1454.29594870251	1456.14749065263	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	60.988148248998	488	Spectrogram 1	1	0	4204.9	JG13_Lp031.WAV_1	end_marker	21
1457.14749065263	1459.16143623086	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	63.8396901991114	489	Spectrogram 1	1	0	4204.9	JG13_Lp031.WAV_2	end_marker	22
1460.16143623086	1462.47118679775	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	66.8536357773427	490	Spectrogram 1	1	141.1	4091.9	JG13_Lp035.WAV_1	end_marker	23
1463.47118679775	1465.90211650297	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	70.1633863442361	491	Spectrogram 1	1	176.4	4338.9	JG13_Lp035.WAV_2	end_marker	24
1466.90211650297	1468.6456312422	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	73.5943160494515	492	Spectrogram 1	1	0	4374.1	JG13_Lp036.WAV_1	end_marker	25
1469.6456312422	1471.6802344168	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	76.3378307886805	493	Spectrogram 1	1	211.7	4197.8	JG13_Lp044.WAV_1	end_marker	26
1472.6802344168	1474.87547251204	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	79.3724339632837	494	Spectrogram 1	1	176.4	4303.6	JG13_Lp044.WAV_2	end_marker	27
1475.87547251204	1477.92238861181	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	82.5676720585218	495	Spectrogram 1	1	211.7	6914	JG13_Lp045.WAV_1	end_marker	28
1478.92238861181	1480.99853373653	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	85.6145881582951	496	Spectrogram 1	1	149.7	6984.2	JG13_Lp045.WAV_2	end_marker	29
1481.99853373653	1484.1487604939	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	88.6907332830116	497	Spectrogram 1	1	246.9	5185.5	JG13_Lp046.WAV_1	end_marker	30
1485.1487604939	1487.09705981362	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	91.8409600403812	498	Spectrogram 1	1	211.7	4621.1	JG13_Lp046.WAV_2	end_marker	31
1488.09705981362	1490.04182171839	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	94.7892593601091	499	Spectrogram 1	1	246.9	4903.3	JG13_Lp046.WAV_3	end_marker	32
1491.04182171839	1492.81653827167	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	97.734021264871	500	Spectrogram 1	1	141.1	4691.6	JG13_Lp046.WAV_4	end_marker	33
1493.81653827167	1495.80025709254	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	100.508737818159	501	Spectrogram 1	1	246.9	4621.1	JG13_Lp046.WAV_5	end_marker	34
1496.80025709254	1498.84774008573	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	103.492456639021	502	Spectrogram 1	1	176.4	4726.9	JG13_Lp046.WAV_6	end_marker	35
1499.84774008573	1502.0518897456	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	106.539939632218	503	Spectrogram 1	1	176.4	4338.9	JG13_Lp047.WAV_1	end_marker	36
1503.0518897456	1505.29404394061	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	109.744089292082	504	Spectrogram 1	1	249.4	5936.5	JG13_Lp062.WAV_1	end_marker	37
1506.29404394061	1508.45513237598	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	112.986243487093	505	Spectrogram 1	1	218.4	4294.3	JG13_Lp062.WAV_2	end_marker	38
1509.45513237598	1510.45513237598	PB_Lpa_0031_T5_Apan_M_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0031_T5_Apan_M_2m.wav	116.147331922468	506	Spectrogram 1	1	1172.32545392787	2648.15842700099	end_marker	end_marker	39
1514.28697540732	1515.28697540732	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	1.62570556605145	507	Spectrogram 1	1	1172.32545392787	2648.15842700099	start_marker	start_marker	1
1516.28697540732	1517.98493459099	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	3.62570556605145	508	Spectrogram 1	1	0	4112.5	JG13_Lp003.WAV_1	start_marker	2
1518.98493459099	1521.0878824368	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	6.32366474972492	509	Spectrogram 1	1	0	4485.9	JG13_Lp009.WAV_1	start_marker	3
1522.0878824368	1524.15114774292	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	9.4266125955299	510	Spectrogram 1	1	0	4703.6	JG13_Lp009.WAV_2	start_marker	4
1525.15114774292	1527.35990057739	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	12.4898779016523	511	Spectrogram 1	1	0	4006.8	JG13_Lp009.WAV_3	start_marker	5
1528.35990057739	1530.6284946817	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	15.6986307361194	512	Spectrogram 1	1	0	8191.8	JG13_Lp012.WAV_1	start_marker	6
1531.6284946817	1533.96110239145	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	18.9672248404278	513	Spectrogram 1	1	0	7637.4	JG13_Lp012.WAV_2	start_marker	7
1534.96110239145	1536.98123844587	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	22.2998325501784	514	Spectrogram 1	1	0	6220.8	JG13_Lp016.WAV_1	start_marker	8
1537.98123844587	1539.94135182455	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	25.3199686046002	515	Spectrogram 1	1	0	5296.9	JG13_Lp016.WAV_2	start_marker	9
1540.94135182455	1542.96293912614	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	28.280081983285	516	Spectrogram 1	1	0	4065.1	JG13_Lp016.WAV_3	start_marker	10
1543.96293912614	1545.98912960233	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	31.3016692848723	517	Spectrogram 1	1	0	4143.7	JG13_Lp018.WAV_1	start_marker	11
1546.98912960233	1548.78153323045	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	34.3278597610627	518	Spectrogram 1	1	0	4389.6	JG13_Lp018.WAV_2	start_marker	12
1549.78153323045	1550.5608302826	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	37.1202633891806	519	Spectrogram 1	1	0	4530	JG13_Lp018.WAV_3	start_marker	13
1551.5608302826	1553.66495726673	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	38.8995604413348	520	Spectrogram 1	1	0	4530	JG13_Lp018.WAV_4	start_marker	14
1554.66495726673	1556.32332461367	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	42.0036874254618	521	Spectrogram 1	1	0	4769	JG13_Lp020.WAV_1	start_marker	15
1557.32332461367	1559.04368742546	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	44.6620547724006	522	Spectrogram 1	1	0	4307.4	JG13_Lp020.WAV_2	start_marker	16
1560.04368742546	1561.65400488578	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	47.382417584192	523	Spectrogram 1	1	205.1	4358.7	JG13_Lp024.WAV_1	start_marker	17
1562.65400488578	1564.37858538465	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	49.9927350445095	524	Spectrogram 1	1	0	4461.3	JG13_Lp024.WAV_2	start_marker	18
1565.37858538465	1567.22350601957	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	52.7173155433757	525	Spectrogram 1	1	205.1	4769	JG13_Lp024.WAV_3	start_marker	19
1568.22350601957	1570.00627245948	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	55.5622361782963	526	Spectrogram 1	1	205.1	4769	JG13_Lp024.WAV_4	start_marker	20
1571.00627245948	1572.85781440959	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	58.3450026182056	527	Spectrogram 1	1	0	4204.9	JG13_Lp031.WAV_1	start_marker	21
1573.85781440959	1575.87175998782	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	61.196544568319	528	Spectrogram 1	1	0	4204.9	JG13_Lp031.WAV_2	start_marker	22
1576.87175998782	1579.18151055471	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	64.2104901465503	529	Spectrogram 1	1	141.1	4091.9	JG13_Lp035.WAV_1	start_marker	23
1580.18151055471	1582.61244025993	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	67.5202407134438	530	Spectrogram 1	1	176.4	4338.9	JG13_Lp035.WAV_2	start_marker	24
1583.61244025993	1585.35595499916	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	70.9511704186591	531	Spectrogram 1	1	0	4374.1	JG13_Lp036.WAV_1	start_marker	25
1586.35595499916	1588.39055817376	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	73.6946851578881	532	Spectrogram 1	1	211.7	4197.8	JG13_Lp044.WAV_1	start_marker	26
1589.39055817376	1591.585796269	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	76.7292883324914	533	Spectrogram 1	1	176.4	4303.6	JG13_Lp044.WAV_2	start_marker	27
1592.585796269	1594.63271236877	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	79.9245264277294	534	Spectrogram 1	1	211.7	6914	JG13_Lp045.WAV_1	start_marker	28
1595.63271236877	1597.70885749349	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	82.9714425275027	535	Spectrogram 1	1	149.7	6984.2	JG13_Lp045.WAV_2	start_marker	29
1598.70885749349	1600.85908425086	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	86.0475876522192	536	Spectrogram 1	1	246.9	5185.5	JG13_Lp046.WAV_1	start_marker	30
1601.85908425086	1603.80738357059	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	89.1978144095889	537	Spectrogram 1	1	211.7	4621.1	JG13_Lp046.WAV_2	start_marker	31
1604.80738357059	1606.75214547535	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	92.1461137293168	538	Spectrogram 1	1	246.9	4903.3	JG13_Lp046.WAV_3	start_marker	32
1607.75214547535	1609.52686202864	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	95.0908756340787	539	Spectrogram 1	1	141.1	4691.6	JG13_Lp046.WAV_4	start_marker	33
1610.52686202864	1612.5105808495	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	97.8655921873666	540	Spectrogram 1	1	246.9	4621.1	JG13_Lp046.WAV_5	start_marker	34
1613.5105808495	1615.5580638427	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	100.849311008228	541	Spectrogram 1	1	176.4	4726.9	JG13_Lp046.WAV_6	start_marker	35
1616.5580638427	1618.76221350256	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	103.896794001425	542	Spectrogram 1	1	176.4	4338.9	JG13_Lp047.WAV_1	start_marker	36
1619.76221350256	1622.00436769757	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	107.100943661289	543	Spectrogram 1	1	249.4	5936.5	JG13_Lp062.WAV_1	start_marker	37
1623.00436769757	1625.16545613295	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	110.3430978563	544	Spectrogram 1	1	218.4	4294.3	JG13_Lp062.WAV_2	start_marker	38
1626.16545613295	1627.16545613295	PB_Lpa_0033_T5_Apan_M_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0033_T5_Apan_M_4m.wav	113.504186291675	545	Spectrogram 1	1	1172.32545392787	2648.15842700099	end_marker	start_marker	39
1629.33798255536	1630.33798255536	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	1.52895761205332	546	Spectrogram 1	1	1172.32545392787	2648.15842700099	start_marker	end_marker	1
1631.33798255536	1633.03594173904	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	3.52895761205332	547	Spectrogram 1	1	0	4112.5	JG13_Lp003.WAV_1	end_marker	2
1634.03594173904	1636.13888958484	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	6.22691679572679	548	Spectrogram 1	1	0	4485.9	JG13_Lp009.WAV_1	end_marker	3
1637.13888958484	1639.20215489096	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	9.32986464153178	549	Spectrogram 1	1	0	4703.6	JG13_Lp009.WAV_2	end_marker	4
1640.20215489096	1642.41090772543	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	12.3931299476542	550	Spectrogram 1	1	0	4006.8	JG13_Lp009.WAV_3	end_marker	5
1643.41090772543	1645.67950182974	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	15.6018827821213	551	Spectrogram 1	1	0	8191.8	JG13_Lp012.WAV_1	end_marker	6
1646.67950182974	1649.01210953949	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	18.8704768864297	552	Spectrogram 1	1	0	7637.4	JG13_Lp012.WAV_2	end_marker	7
1650.01210953949	1652.03224559391	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	22.2030845961803	553	Spectrogram 1	1	0	6220.8	JG13_Lp016.WAV_1	end_marker	8
1653.03224559391	1654.9923589726	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	25.2232206506021	554	Spectrogram 1	1	0	5296.9	JG13_Lp016.WAV_2	end_marker	9
1655.9923589726	1658.01394627418	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	28.1833340292869	555	Spectrogram 1	1	0	4065.1	JG13_Lp016.WAV_3	end_marker	10
1659.01394627418	1661.04013675038	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	31.2049213308742	556	Spectrogram 1	1	0	4143.7	JG13_Lp018.WAV_1	end_marker	11
1662.04013675038	1663.83254037849	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	34.2311118070646	557	Spectrogram 1	1	0	4389.6	JG13_Lp018.WAV_2	end_marker	12
1664.83254037849	1665.61183743065	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	37.0235154351825	558	Spectrogram 1	1	0	4530	JG13_Lp018.WAV_3	end_marker	13
1666.61183743065	1668.71596441477	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	38.8028124873367	559	Spectrogram 1	1	0	4530	JG13_Lp018.WAV_4	end_marker	14
1669.71596441477	1671.37433176171	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	41.9069394714637	560	Spectrogram 1	1	0	4769	JG13_Lp020.WAV_1	end_marker	15
1672.37433176171	1674.0946945735	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	44.5653068184025	561	Spectrogram 1	1	0	4307.4	JG13_Lp020.WAV_2	end_marker	16
1675.0946945735	1676.70501203382	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	47.2856696301939	562	Spectrogram 1	1	205.1	4358.7	JG13_Lp024.WAV_1	end_marker	17
1677.70501203382	1679.42959253269	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	49.8959870905114	563	Spectrogram 1	1	0	4461.3	JG13_Lp024.WAV_2	end_marker	18
1680.42959253269	1682.27451316761	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	52.6205675893776	564	Spectrogram 1	1	205.1	4769	JG13_Lp024.WAV_3	end_marker	19
1683.27451316761	1685.05727960752	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	55.4654882242982	565	Spectrogram 1	1	205.1	4769	JG13_Lp024.WAV_4	end_marker	20
1686.05727960752	1687.90882155763	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	58.2482546642075	566	Spectrogram 1	1	0	4204.9	JG13_Lp031.WAV_1	end_marker	21
1688.90882155763	1690.92276713586	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	61.0997966143209	567	Spectrogram 1	1	0	4204.9	JG13_Lp031.WAV_2	end_marker	22
1691.92276713586	1694.23251770276	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	64.1137421925522	568	Spectrogram 1	1	141.1	4091.9	JG13_Lp035.WAV_1	end_marker	23
1695.23251770276	1697.66344740797	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	67.4234927594456	569	Spectrogram 1	1	176.4	4338.9	JG13_Lp035.WAV_2	end_marker	24
1698.66344740797	1700.4069621472	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	70.854422464661	570	Spectrogram 1	1	0	4374.1	JG13_Lp036.WAV_1	end_marker	25
1701.4069621472	1703.4415653218	PB_Lpa_0035_T5_Apan_M_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0035_T5_Apan_M_8m.wav	73.59793720389	571	Spectrogram 1	1	211.7	4197.8	JG13_Lp044.WAV_1	end_marker	26
