"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","sex","distance","site","transect"
"PB_Lpa_0044_T2_Apan_F_4m.wav",11,12.946696943266,13.0091232471209,0.6336,4.6279,"JG13_Lp007.WAV_10","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",12,14.0091232471209,14.0757445623136,0,7.0344,"JG13_Lp019.WAV_1","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",13,15.0757445623136,15.1486470566447,0,7.4695,"JG13_Lp019.WAV_2","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",14,16.1486470566447,16.2165155373703,0,7.9046,"JG13_Lp019.WAV_3","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",15,17.2165155373703,17.2818896870302,0,8.8474,"JG13_Lp019.WAV_4","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",16,18.2818896870302,18.3422298230846,0,7.9046,"JG13_Lp019.WAV_5","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",17,19.3422298230846,19.3986243809077,0,4.769,"JG13_Lp023.WAV_1","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",18,20.3986243809077,20.4607332244451,0.5641,4.8202,"JG13_Lp023.WAV_2","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",19,21.4607332244451,21.5256765351027,0.5128,3.6408,"JG13_Lp023.WAV_3","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",20,22.5256765351027,22.5934769886175,0.5641,4.051,"JG13_Lp023.WAV_4","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",21,23.5934769886175,23.6453137233114,0.5037,5.3521,"JG13_Lp027.WAV_1","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",22,24.6453137233114,24.6994633831753,0.6297,5.541,"JG13_Lp027.WAV_2","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",23,25.6994633831753,25.7528420679826,0.5667,4.9113,"JG13_Lp027.WAV_3","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",24,26.7528420679826,26.8077627029032,0.6297,6.8003,"JG13_Lp027.WAV_4","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",25,27.8077627029032,27.8611413877105,0.3778,6.8003,"JG13_Lp027.WAV_5","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",26,28.8611413877105,28.9129781224043,0.5667,8.6263,"JG13_Lp027.WAV_6","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",27,29.9129781224043,29.967898757325,0.4408,8.3745,"JG13_Lp027.WAV_7","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",28,30.967898757325,31.0274679183227,0.6297,7.9337,"JG13_Lp027.WAV_8","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",29,32.0274679183227,32.0981935419055,1.0375,6.64,"JG13_Lp028.WAV_1","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",30,33.0981935419055,33.1648602085721,0.913,6.557,"JG13_Lp028.WAV_2","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",31,34.1648602085721,34.239622113334,0.5395,6.557,"JG13_Lp028.WAV_3","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",32,35.239622113334,35.3062887800007,0.498,6.557,"JG13_Lp028.WAV_4","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",33,36.3062887800007,36.3770144035835,0.5395,5.7685,"JG13_Lp028.WAV_5","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",34,37.3770144035835,37.4456765351027,0.4102,5.6407,"JG13_Lp030.WAV_1","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",35,38.4456765351027,38.5125472834021,0.6485,8.6803,"JG13_Lp034.WAV_1","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",36,39.5125472834021,39.5803704126538,0.6984,5.1882,"JG13_Lp034.WAV_2","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",37,40.5803704126538,40.6415041995018,0.5488,5.2381,"JG13_Lp034.WAV_3","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",38,41.6415041995018,41.7007332244451,0.8481,8.5805,"JG13_Lp034.WAV_4","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",39,42.7007332244451,42.7676039727445,0.7483,4.9887,"JG13_Lp034.WAV_5","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",40,43.7676039727445,43.8440212063046,0.4989,6.6848,"JG13_Lp034.WAV_6","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",41,44.8440212063046,44.9227513650347,0.6984,7.8821,"JG13_Lp039.WAV_1","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",42,45.9227513650347,45.9976719999554,0.5488,7.9819,"JG13_Lp039.WAV_2","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",43,46.9976719999553,47.0675132697966,0.449,7.5329,"JG13_Lp039.WAV_3","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",44,48.0675132697966,48.1303477369168,0.8481,9.4785,"JG13_Lp042.WAV_1","start_marker","females","4m","Apan","T2"
"PB_Lpa_0044_T2_Apan_F_4m.wav",45,49.1303477369168,49.193182204037,0.7483,6.7347,"JG13_Lp042.WAV_2","start_marker","females","4m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",2,2.95241940387893,3.02570738573834,0.4958,4.5177,"JG13_Lp007.WAV_1","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",3,4.02570738573834,4.10171645603312,0.7438,4.8208,"JG13_Lp007.WAV_2","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",4,5.10171645603313,5.18586611589707,0.7162,4.5728,"JG13_Lp007.WAV_3","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",5,6.18586611589707,6.25101350818732,0.7438,6.0053,"JG13_Lp007.WAV_4","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",6,7.25101350818732,7.32430149004673,0.7438,4.4075,"JG13_Lp007.WAV_5","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",7,8.32430149004673,8.39216997077235,0.7438,4.7106,"JG13_Lp007.WAV_6","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",8,9.39216997077235,9.46545795263177,0.6611,4.7657,"JG13_Lp007.WAV_7","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",9,10.4654579526317,10.5251858437882,0.7713,4.7932,"JG13_Lp007.WAV_8","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",10,11.5251858437882,11.5984738256476,0.7162,4.7381,"JG13_Lp007.WAV_9","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",11,12.5984738256476,12.6609001295025,0.6336,4.6279,"JG13_Lp007.WAV_10","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",12,13.6609001295025,13.7275214446952,0,7.0344,"JG13_Lp019.WAV_1","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",13,14.7275214446952,14.8004239390263,0,7.4695,"JG13_Lp019.WAV_2","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",14,15.8004239390263,15.8682924197519,0,7.9046,"JG13_Lp019.WAV_3","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",15,16.8682924197519,16.9336665694118,0,8.8474,"JG13_Lp019.WAV_4","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",16,17.9336665694118,17.9940067054662,0,7.9046,"JG13_Lp019.WAV_5","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",17,18.9940067054662,19.0504012632893,0,4.769,"JG13_Lp023.WAV_1","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",18,20.0504012632893,20.1125101068267,0.5641,4.8202,"JG13_Lp023.WAV_2","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",19,21.1125101068267,21.1774534174843,0.5128,3.6408,"JG13_Lp023.WAV_3","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",20,22.1774534174843,22.2452538709991,0.5641,4.051,"JG13_Lp023.WAV_4","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",21,23.2452538709991,23.297090605693,0.5037,5.3521,"JG13_Lp027.WAV_1","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",22,24.297090605693,24.3512402655569,0.6297,5.541,"JG13_Lp027.WAV_2","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",23,25.3512402655569,25.4046189503642,0.5667,4.9113,"JG13_Lp027.WAV_3","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",24,26.4046189503642,26.4595395852848,0.6297,6.8003,"JG13_Lp027.WAV_4","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",25,27.4595395852848,27.5129182700921,0.3778,6.8003,"JG13_Lp027.WAV_5","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",26,28.5129182700921,28.5647550047859,0.5667,8.6263,"JG13_Lp027.WAV_6","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",27,29.5647550047859,29.6196756397066,0.4408,8.3745,"JG13_Lp027.WAV_7","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",28,30.6196756397066,30.6792448007043,0.6297,7.9337,"JG13_Lp027.WAV_8","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",29,31.6792448007043,31.7499704242871,1.0375,6.64,"JG13_Lp028.WAV_1","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",30,32.7499704242871,32.8166370909537,0.913,6.557,"JG13_Lp028.WAV_2","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",31,33.8166370909537,33.8913989957156,0.5395,6.557,"JG13_Lp028.WAV_3","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",32,34.8913989957156,34.9580656623823,0.498,6.557,"JG13_Lp028.WAV_4","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",33,35.9580656623823,36.0287912859651,0.5395,5.7685,"JG13_Lp028.WAV_5","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",34,37.0287912859651,37.0974534174843,0.4102,5.6407,"JG13_Lp030.WAV_1","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",35,38.0974534174843,38.1643241657837,0.6485,8.6803,"JG13_Lp034.WAV_1","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",36,39.1643241657837,39.2321472950354,0.6984,5.1882,"JG13_Lp034.WAV_2","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",37,40.2321472950354,40.2932810818834,0.5488,5.2381,"JG13_Lp034.WAV_3","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",38,41.2932810818834,41.3525101068267,0.8481,8.5805,"JG13_Lp034.WAV_4","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",39,42.3525101068267,42.4193808551261,0.7483,4.9887,"JG13_Lp034.WAV_5","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",40,43.4193808551261,43.4957980886862,0.4989,6.6848,"JG13_Lp034.WAV_6","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",41,44.4957980886862,44.5745282474163,0.6984,7.8821,"JG13_Lp039.WAV_1","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",42,45.5745282474163,45.649448882337,0.5488,7.9819,"JG13_Lp039.WAV_2","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",43,46.6494488823369,46.7192901521782,0.449,7.5329,"JG13_Lp039.WAV_3","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",44,47.7192901521782,47.7821246192984,0.8481,9.4785,"JG13_Lp042.WAV_1","start_marker","females","8m","Apan","T2"
"PB_Lpa_0046_T2_Apan_F_8m.wav",45,48.7821246192984,48.8449590864186,0.7483,6.7347,"JG13_Lp042.WAV_2","start_marker","females","8m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",2,3.67032375913326,3.74361174099267,0.4958,4.5177,"JG13_Lp007.WAV_1","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",3,4.74361174099267,4.81962081128745,0.7438,4.8208,"JG13_Lp007.WAV_2","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",4,5.81962081128746,5.9037704711514,0.7162,4.5728,"JG13_Lp007.WAV_3","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",5,6.9037704711514,6.96891786344165,0.7438,6.0053,"JG13_Lp007.WAV_4","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",6,7.96891786344165,8.04220584530106,0.7438,4.4075,"JG13_Lp007.WAV_5","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",7,9.04220584530106,9.11007432602668,0.7438,4.7106,"JG13_Lp007.WAV_6","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",8,10.1100743260267,10.1833623078861,0.6611,4.7657,"JG13_Lp007.WAV_7","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",9,11.1833623078861,11.2430901990426,0.7713,4.7932,"JG13_Lp007.WAV_8","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",10,12.2430901990426,12.316378180902,0.7162,4.7381,"JG13_Lp007.WAV_9","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",11,13.316378180902,13.3788044847569,0.6336,4.6279,"JG13_Lp007.WAV_10","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",12,14.3788044847569,14.4454257999496,0,7.0344,"JG13_Lp019.WAV_1","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",13,15.4454257999496,15.5183282942807,0,7.4695,"JG13_Lp019.WAV_2","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",14,16.5183282942807,16.5861967750063,0,7.9046,"JG13_Lp019.WAV_3","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",15,17.5861967750063,17.6515709246662,0,8.8474,"JG13_Lp019.WAV_4","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",16,18.6515709246662,18.7119110607206,0,7.9046,"JG13_Lp019.WAV_5","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",17,19.7119110607206,19.7683056185437,0,4.769,"JG13_Lp023.WAV_1","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",18,20.7683056185437,20.8304144620811,0.5641,4.8202,"JG13_Lp023.WAV_2","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",19,21.8304144620811,21.8953577727387,0.5128,3.6408,"JG13_Lp023.WAV_3","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",20,22.8953577727387,22.9631582262535,0.5641,4.051,"JG13_Lp023.WAV_4","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",21,23.9631582262535,24.0149949609474,0.5037,5.3521,"JG13_Lp027.WAV_1","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",22,25.0149949609474,25.0691446208113,0.6297,5.541,"JG13_Lp027.WAV_2","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",23,26.0691446208113,26.1225233056186,0.5667,4.9113,"JG13_Lp027.WAV_3","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",24,27.1225233056186,27.1774439405392,0.6297,6.8003,"JG13_Lp027.WAV_4","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",25,28.1774439405392,28.2308226253465,0.3778,6.8003,"JG13_Lp027.WAV_5","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",26,29.2308226253465,29.2826593600403,0.5667,8.6263,"JG13_Lp027.WAV_6","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",27,30.2826593600403,30.337579994961,0.4408,8.3745,"JG13_Lp027.WAV_7","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",28,31.337579994961,31.3971491559587,0.6297,7.9337,"JG13_Lp027.WAV_8","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",29,32.3971491559587,32.4678747795415,1.0375,6.64,"JG13_Lp028.WAV_1","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",30,33.4678747795415,33.5345414462081,0.913,6.557,"JG13_Lp028.WAV_2","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",31,34.5345414462081,34.60930335097,0.5395,6.557,"JG13_Lp028.WAV_3","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",32,35.60930335097,35.6759700176367,0.498,6.557,"JG13_Lp028.WAV_4","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",33,36.6759700176367,36.7466956412195,0.5395,5.7685,"JG13_Lp028.WAV_5","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",34,37.7466956412195,37.8153577727387,0.4102,5.6407,"JG13_Lp030.WAV_1","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",35,38.8153577727387,38.8822285210381,0.6485,8.6803,"JG13_Lp034.WAV_1","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",36,39.8822285210381,39.9500516502898,0.6984,5.1882,"JG13_Lp034.WAV_2","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",37,40.9500516502898,41.0111854371378,0.5488,5.2381,"JG13_Lp034.WAV_3","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",38,42.0111854371378,42.0704144620811,0.8481,8.5805,"JG13_Lp034.WAV_4","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",39,43.0704144620811,43.1372852103805,0.7483,4.9887,"JG13_Lp034.WAV_5","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",40,44.1372852103805,44.2137024439406,0.4989,6.6848,"JG13_Lp034.WAV_6","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",41,45.2137024439406,45.2924326026707,0.6984,7.8821,"JG13_Lp039.WAV_1","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",42,46.2924326026707,46.3673532375914,0.5488,7.9819,"JG13_Lp039.WAV_2","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",43,47.3673532375913,47.4371945074326,0.449,7.5329,"JG13_Lp039.WAV_3","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",44,48.4371945074326,48.5000289745528,0.8481,9.4785,"JG13_Lp042.WAV_1","end_marker","females","16m","Apan","T2"
"PB_Lpa_0048_T2_Apan_F_16m.wav",45,49.5000289745528,49.562863441673,0.7483,6.7347,"JG13_Lp042.WAV_2","end_marker","females","16m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",2,4.87496361775908,4.94825159961849,0.4958,4.5177,"JG13_Lp007.WAV_1","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",3,5.94825159961849,6.02426066991327,0.7438,4.8208,"JG13_Lp007.WAV_2","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",4,7.02426066991328,7.10841032977722,0.7162,4.5728,"JG13_Lp007.WAV_3","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",5,8.10841032977722,8.17355772206747,0.7438,6.0053,"JG13_Lp007.WAV_4","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",6,9.17355772206747,9.24684570392688,0.7438,4.4075,"JG13_Lp007.WAV_5","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",7,10.2468457039269,10.3147141846525,0.7438,4.7106,"JG13_Lp007.WAV_6","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",8,11.3147141846525,11.3880021665119,0.6611,4.7657,"JG13_Lp007.WAV_7","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",9,12.3880021665119,12.4477300576684,0.7713,4.7932,"JG13_Lp007.WAV_8","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",10,13.4477300576684,13.5210180395278,0.7162,4.7381,"JG13_Lp007.WAV_9","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",11,14.5210180395278,14.5834443433827,0.6336,4.6279,"JG13_Lp007.WAV_10","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",12,15.5834443433827,15.6500656585754,0,7.0344,"JG13_Lp019.WAV_1","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",13,16.6500656585754,16.7229681529065,0,7.4695,"JG13_Lp019.WAV_2","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",14,17.7229681529065,17.7908366336321,0,7.9046,"JG13_Lp019.WAV_3","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",15,18.7908366336321,18.856210783292,0,8.8474,"JG13_Lp019.WAV_4","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",16,19.856210783292,19.9165509193464,0,7.9046,"JG13_Lp019.WAV_5","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",17,20.9165509193464,20.9729454771695,0,4.769,"JG13_Lp023.WAV_1","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",18,21.9729454771695,22.0350543207069,0.5641,4.8202,"JG13_Lp023.WAV_2","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",19,23.0350543207069,23.0999976313645,0.5128,3.6408,"JG13_Lp023.WAV_3","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",20,24.0999976313645,24.1677980848793,0.5641,4.051,"JG13_Lp023.WAV_4","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",21,25.1677980848793,25.2196348195732,0.5037,5.3521,"JG13_Lp027.WAV_1","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",22,26.2196348195732,26.2737844794371,0.6297,5.541,"JG13_Lp027.WAV_2","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",23,27.2737844794371,27.3271631642444,0.5667,4.9113,"JG13_Lp027.WAV_3","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",24,28.3271631642444,28.382083799165,0.6297,6.8003,"JG13_Lp027.WAV_4","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",25,29.382083799165,29.4354624839723,0.3778,6.8003,"JG13_Lp027.WAV_5","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",26,30.4354624839723,30.4872992186661,0.5667,8.6263,"JG13_Lp027.WAV_6","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",27,31.4872992186661,31.5422198535868,0.4408,8.3745,"JG13_Lp027.WAV_7","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",28,32.5422198535868,32.6017890145845,0.6297,7.9337,"JG13_Lp027.WAV_8","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",29,33.6017890145845,33.6725146381673,1.0375,6.64,"JG13_Lp028.WAV_1","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",30,34.6725146381673,34.7391813048339,0.913,6.557,"JG13_Lp028.WAV_2","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",31,35.7391813048339,35.8139432095958,0.5395,6.557,"JG13_Lp028.WAV_3","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",32,36.8139432095958,36.8806098762625,0.498,6.557,"JG13_Lp028.WAV_4","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",33,37.8806098762625,37.9513354998453,0.5395,5.7685,"JG13_Lp028.WAV_5","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",34,38.9513354998453,39.0199976313645,0.4102,5.6407,"JG13_Lp030.WAV_1","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",35,40.0199976313645,40.0868683796639,0.6485,8.6803,"JG13_Lp034.WAV_1","start_marker","females","20m","Apan","T2"
"PB_Lpa_0050_T2_Apan_F_20m.wav",36,41.0868683796639,41.1546915089156,0.6984,5.1882,"JG13_Lp034.WAV_2","start_marker","females","20m","Apan","T2"
